economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
Nepal,NPL,South Asia,20742576,136259428,0.689446262537218,2,48,1,2,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,3,1,1,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,3,1,NA,0,1,2,4,4,4,4,3,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,169967039,2.40190886718715,1,44,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,1,2,2,NA,0,1,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,116363573,0.343032799277418,2,52,1,2,1,2,1,1,0,NA,NA,1,2,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,3,3,NA,0,0,1,4,4,4,4,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,160951525,0.269338090905908,1,58,1,5,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,3,2,1,NA,0,1,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,167897837,0.416080356599939,1,22,2,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,1,1,1,2,2,8,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,1,2,3,NA,1,1,4,4,3,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,139883802,0.814692676021976,1,70,1,5,2,2,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,1,3,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,3,3,1,1,NA,0,0,4,1,4,4,4,5,2,2,1,0,2021
Nepal,NPL,South Asia,20742576,116209694,0.313432458262812,1,40,3,5,1,2,1,1,0,2,2,1,2,NA,2,1,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,1,2,2,2,2,1,3,3,2,NA,NA,NA,2,NA,NA,NA,1,1,2,2,NA,NA,1,2,1,2,NA,NA,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,2,NA,1,0,1,5,4,4,1,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,168390204,0.319119065262408,2,23,2,5,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,2,2,3,2,NA,0,0,4,4,4,4,4,1,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,204400172,0.966814531440367,2,50,1,2,1,1,1,1,0,1,2,2,NA,NA,1,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,NA,2,1,2,1,1,1,1,1,6,3,3,1,1,NA,NA,2,NA,NA,NA,1,1,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,2,1,1,NA,1,1,4,4,4,2,1,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,181714261,0.263544210014897,1,32,2,3,1,1,1,1,0,2,2,2,NA,NA,2,1,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,1,2,2,2,2,1,2,2,1,1,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,2,2,1,NA,1,0,4,4,4,2,2,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,172147755,0.298004662809706,2,65,1,5,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,3,2,1,2,NA,NA,NA,1,2,2,2,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,2,3,6,3,NA,0,0,4,4,4,4,2,4,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,156075412,0.45232439497242,2,80,1,4,1,1,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,1,1,NA,2,2,2,2,NA,1,3,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,1,1,2,2,1,NA,3,3,3,3,NA,3,NA,1,0,4,1,4,2,4,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,182805659,1.37213119710967,2,50,1,1,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,1,2,2,2,2,4,1,1,2,NA,NA,NA,2,NA,NA,NA,1,1,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,1,1,1,NA,1,0,4,4,4,2,1,5,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,179308165,1.25895819815996,1,38,1,4,1,2,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,2,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,0,0,4,1,4,4,3,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,127911778,0.263544210014897,2,50,2,2,2,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,1,1,2,1,NA,0,1,4,4,4,2,3,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,150829351,0.269180965145305,2,69,1,4,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,1,1,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,3,2,1,NA,0,0,4,4,4,4,2,1,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,144549836,0.83602281214698,1,48,1,3,1,2,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,2,2,2,1,NA,3,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,2,2,1,NA,2,NA,NA,NA,NA,NA,1,1,2,3,2,1,NA,1,1,4,2,4,4,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,187828662,0.402341469783387,2,30,2,1,1,2,1,1,0,2,2,2,NA,NA,1,1,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,1,1,3,2,1,NA,0,1,2,4,4,2,4,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,177946962,1.44292837687909,2,45,1,1,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,4,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,1,2,3,2,1,NA,0,1,2,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,128756785,1.43739571882446,2,45,1,3,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,2,4,2,NA,0,1,2,4,4,2,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,142696832,0.263544210014897,2,56,2,5,2,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,2,NA,NA,NA,2,2,2,2,2,2,2,NA,2,3,3,1,1,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,2,2,2,3,2,2,NA,1,1,4,4,4,2,4,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,123979100,2.55251757540111,1,15,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,1,NA,1,1,NA,2,1,2,2,NA,6,1,3,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,2,2,1,1,2,2,2,3,NA,1,1,4,4,4,3,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,178859499,0.462591653182102,2,39,1,4,1,1,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,1,1,NA,1,2,2,2,2,3,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,1,0,2,4,4,4,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,187376865,0.59177887188957,2,17,2,4,2,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,1,1,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,3,1,1,1,2,2,NA,1,0,4,4,4,2,4,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,203180238,1.07247804866934,2,20,2,5,2,1,1,1,0,2,2,1,1,2,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,1,3,3,1,1,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,3,3,3,2,NA,1,NA,0,0,4,4,4,2,2,1,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,185230015,0.723418506449577,1,16,2,2,2,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,2,NA,2,NA,0,0,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,209665642,0.633822086416346,1,28,1,2,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,2,2,2,1,NA,2,1,1,2,NA,NA,NA,1,2,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,3,1,NA,1,1,4,4,4,4,4,3,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,206519506,0.296367773193992,2,43,2,2,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,2,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,3,NA,0,0,4,4,4,4,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,129381183,0.4451506055153,2,62,2,3,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,5,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,2,1,NA,1,1,2,3,2,2,NA,0,1,4,4,4,2,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,130191274,0.590538666163818,1,56,1,1,1,1,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,5,4,5,NA,2,NA,0,0,4,4,4,4,4,5,2,2,0,0,2021
Nepal,NPL,South Asia,20742576,186271286,2.83160028258982,2,25,1,1,1,2,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,2,1,NA,4,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,3,3,1,NA,0,1,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,201592994,1.92615223748192,2,16,1,2,2,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,1,1,1,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,2,4,2,NA,0,1,4,4,4,4,2,5,1,1,0,0,2021
Nepal,NPL,South Asia,20742576,192225801,0.464862036508286,1,50,1,5,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,3,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,NA,2,NA,0,0,4,4,4,4,4,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,175489838,1.6160773349734,2,29,1,1,1,1,1,1,0,1,2,2,NA,NA,2,2,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,1,NA,2,1,2,1,NA,2,3,1,2,NA,NA,NA,1,1,NA,NA,1,1,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,1,1,4,4,4,4,1,1,1,2,1,0,2021
Nepal,NPL,South Asia,20742576,161543179,1.72361565634304,2,50,1,2,1,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,4,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,1,2,2,2,1,NA,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,0,0,2,5,4,4,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,188588125,2.83160028258982,1,32,1,2,1,1,1,1,0,2,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,1,2,2,2,2,1,3,3,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,3,3,NA,3,NA,1,0,4,4,4,4,2,5,1,2,0,0,2021
Nepal,NPL,South Asia,20742576,174750819,0.840527126026043,1,18,2,2,1,1,1,1,1,1,2,2,NA,NA,2,2,2,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,1,NA,3,2,2,2,NA,NA,NA,2,NA,NA,NA,1,2,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,1,2,1,NA,NA,3,2,1,3,2,1,NA,1,1,4,4,4,1,1,5,1,1,1,0,2021
Nepal,NPL,South Asia,20742576,138042591,1.17843729034924,1,60,1,1,2,1,1,1,0,1,1,2,NA,NA,2,2,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,0,0,4,1,1,4,2,5,2,2,1,0,2021
Nepal,NPL,South Asia,20742576,190836714,0.961952251252729,2,53,1,2,2,1,1,1,0,2,1,2,NA,NA,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,2,2,NA,2,2,2,2,NA,1,1,1,2,NA,NA,NA,2,NA,NA,NA,1,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,3,1,3,NA,0,0,4,4,4,4,2,5,1,2,0,0,2021
